CustomerID,R_Score,F_Score,M_Score,RFM_Score,Segment
13832.0,5,1,1,511,Loyal Customers
17022.0,5,1,1,511,Loyal Customers
13938.0,5,1,1,511,Loyal Customers
13403.0,5,1,1,511,Loyal Customers
13992.0,5,1,1,511,Loyal Customers
18084.0,5,1,1,511,Loyal Customers
12659.0,5,1,1,511,Loyal Customers
13160.0,5,1,1,511,Loyal Customers
15428.0,5,1,1,511,Loyal Customers
18249.0,5,1,1,511,Loyal Customers
12984.0,5,1,1,511,Loyal Customers
17538.0,5,1,1,511,Loyal Customers
14946.0,5,1,1,511,Loyal Customers
16516.0,5,1,1,511,Loyal Customers
17791.0,5,1,1,511,Loyal Customers
15168.0,5,1,1,511,Loyal Customers
16784.0,5,1,1,511,Loyal Customers
14661.0,5,1,1,511,Loyal Customers
14345.0,5,1,1,511,Loyal Customers
17901.0,5,1,1,511,Loyal Customers
14641.0,5,1,1,511,Loyal Customers
17274.0,5,1,1,511,Loyal Customers
17038.0,5,1,1,511,Loyal Customers
18105.0,5,1,1,511,Loyal Customers
12938.0,5,1,1,511,Loyal Customers
17219.0,5,1,1,511,Loyal Customers
14974.0,5,1,1,511,Loyal Customers
13188.0,5,1,1,511,Loyal Customers
13170.0,5,1,1,511,Loyal Customers
16666.0,5,1,1,511,Loyal Customers
13638.0,5,1,1,511,Loyal Customers
12531.0,5,1,1,511,Loyal Customers
15017.0,5,1,1,511,Loyal Customers
13522.0,5,1,1,511,Loyal Customers
15463.0,5,1,1,511,Loyal Customers
17359.0,5,1,1,511,Loyal Customers
17297.0,5,1,1,511,Loyal Customers
12445.0,5,1,1,511,Loyal Customers
14349.0,5,1,1,511,Loyal Customers
14174.0,5,1,1,511,Loyal Customers
15419.0,5,1,1,511,Loyal Customers
14581.0,5,1,1,511,Loyal Customers
18209.0,5,1,1,511,Loyal Customers
14494.0,5,1,1,511,Loyal Customers
14098.0,5,1,1,511,Loyal Customers
14968.0,5,1,1,511,Loyal Customers
15435.0,5,1,1,511,Loyal Customers
14073.0,5,1,1,511,Loyal Customers
16337.0,5,1,1,511,Loyal Customers
13697.0,5,1,1,511,Loyal Customers
14039.0,5,1,1,511,Loyal Customers
17286.0,5,1,1,511,Loyal Customers
16720.0,5,1,1,511,Loyal Customers
15988.0,5,1,1,511,Loyal Customers
12966.0,5,1,1,511,Loyal Customers
14714.0,5,1,1,511,Loyal Customers
14362.0,5,1,1,511,Loyal Customers
15458.0,5,1,1,511,Loyal Customers
17600.0,5,1,1,511,Loyal Customers
16406.0,5,1,1,511,Loyal Customers
12920.0,5,1,1,511,Loyal Customers
13603.0,5,1,1,511,Loyal Customers
14485.0,5,1,1,511,Loyal Customers
17650.0,5,1,1,511,Loyal Customers
18014.0,5,1,1,511,Loyal Customers
17561.0,5,1,1,511,Loyal Customers
15986.0,5,1,1,511,Loyal Customers
18058.0,5,1,1,511,Loyal Customers
14860.0,5,1,1,511,Loyal Customers
15432.0,5,1,1,511,Loyal Customers
18274.0,5,1,1,511,Loyal Customers
17947.0,5,1,1,511,Loyal Customers
12618.0,5,1,1,511,Loyal Customers
17253.0,5,1,1,511,Loyal Customers
13710.0,5,1,1,511,Loyal Customers
16433.0,5,1,1,511,Loyal Customers
17680.0,5,1,1,511,Loyal Customers
15567.0,5,1,1,511,Loyal Customers
12893.0,5,1,1,511,Loyal Customers
17885.0,5,1,1,511,Loyal Customers
17233.0,5,1,1,511,Loyal Customers
15692.0,5,1,1,511,Loyal Customers
14966.0,5,1,1,511,Loyal Customers
17904.0,5,1,1,511,Loyal Customers
16887.0,5,1,1,511,Loyal Customers
14666.0,5,1,1,511,Loyal Customers
17010.0,5,1,1,511,Loyal Customers
12586.0,5,1,1,511,Loyal Customers
17301.0,5,1,1,511,Loyal Customers
14789.0,5,1,1,511,Loyal Customers
13322.0,5,1,1,511,Loyal Customers
15758.0,5,1,1,511,Loyal Customers
16914.0,5,1,1,511,Loyal Customers
13828.0,5,1,1,511,Loyal Customers
13532.0,5,1,1,511,Loyal Customers
15540.0,5,1,1,511,Loyal Customers
17153.0,5,1,1,511,Loyal Customers
14601.0,5,1,1,511,Loyal Customers
13739.0,5,1,1,511,Loyal Customers
13271.0,5,1,1,511,Loyal Customers
13428.0,5,1,1,511,Loyal Customers
12702.0,5,1,1,511,Loyal Customers
16482.0,5,1,1,511,Loyal Customers
15790.0,5,1,1,511,Loyal Customers
13926.0,5,1,1,511,Loyal Customers
14929.0,5,1,1,511,Loyal Customers
14052.0,5,1,1,511,Loyal Customers
13146.0,5,1,1,511,Loyal Customers
14793.0,5,1,1,511,Loyal Customers
16445.0,5,1,1,511,Loyal Customers
18110.0,5,1,1,511,Loyal Customers
15634.0,5,1,1,511,Loyal Customers
12660.0,5,1,1,511,Loyal Customers
15783.0,5,1,1,511,Loyal Customers
13349.0,5,1,1,511,Loyal Customers
15823.0,5,1,1,511,Loyal Customers
14576.0,5,1,1,511,Loyal Customers
12855.0,5,1,1,511,Loyal Customers
14589.0,5,1,1,511,Loyal Customers
15992.0,5,1,1,511,Loyal Customers
14821.0,5,1,1,511,Loyal Customers
13011.0,5,1,1,511,Loyal Customers
15899.0,5,1,1,511,Loyal Customers
14437.0,5,1,1,511,Loyal Customers
18050.0,5,1,1,511,Loyal Customers
18113.0,5,1,1,511,Loyal Customers
14373.0,5,1,1,511,Loyal Customers
17942.0,5,1,1,511,Loyal Customers
13747.0,5,1,1,511,Loyal Customers
17752.0,5,1,1,511,Loyal Customers
16789.0,5,1,1,511,Loyal Customers
15180.0,5,1,1,511,Loyal Customers
12686.0,5,1,1,511,Loyal Customers
14219.0,5,1,1,511,Loyal Customers
16597.0,5,1,1,511,Loyal Customers
17643.0,5,1,1,511,Loyal Customers
13948.0,5,1,1,511,Loyal Customers
18011.0,5,1,1,511,Loyal Customers
18174.0,5,1,1,511,Loyal Customers
15070.0,5,1,1,511,Loyal Customers
12734.0,5,1,1,511,Loyal Customers
13807.0,5,1,1,511,Loyal Customers
15350.0,5,1,1,511,Loyal Customers
18015.0,5,1,1,511,Loyal Customers
14413.0,5,1,1,511,Loyal Customers
17967.0,5,1,1,511,Loyal Customers
16658.0,5,1,1,511,Loyal Customers
16569.0,5,1,1,511,Loyal Customers
16988.0,5,1,1,511,Loyal Customers
15923.0,5,1,1,511,Loyal Customers
16679.0,5,1,1,511,Loyal Customers
15562.0,5,1,1,511,Loyal Customers
16665.0,5,1,1,511,Loyal Customers
12587.0,5,1,1,511,Loyal Customers
17524.0,5,1,1,511,Loyal Customers
16893.0,5,1,1,511,Loyal Customers
15503.0,5,1,1,511,Loyal Customers
12738.0,5,1,1,511,Loyal Customers
15160.0,5,1,1,511,Loyal Customers
14237.0,5,1,1,511,Loyal Customers
14204.0,5,1,1,511,Loyal Customers
15904.0,5,1,1,511,Loyal Customers
12551.0,5,1,1,511,Loyal Customers
18269.0,5,1,1,511,Loyal Customers
14578.0,5,1,1,511,Loyal Customers
12367.0,5,1,1,511,Loyal Customers
18004.0,5,1,1,511,Loyal Customers
12442.0,5,1,1,511,Loyal Customers
13922.0,5,1,1,511,Loyal Customers
12441.0,5,1,1,511,Loyal Customers
16565.0,5,1,1,511,Loyal Customers
13560.0,5,1,1,511,Loyal Customers
14355.0,5,1,1,511,Loyal Customers
15454.0,5,1,1,511,Loyal Customers
15945.0,5,1,1,511,Loyal Customers
18119.0,5,1,1,511,Loyal Customers
14082.0,5,1,1,511,Loyal Customers
13033.0,5,1,1,511,Loyal Customers
12791.0,5,1,1,511,Loyal Customers
17343.0,5,1,1,511,Loyal Customers
14087.0,5,1,1,511,Loyal Customers
13436.0,5,1,1,511,Loyal Customers
17383.0,5,1,1,511,Loyal Customers
13295.0,5,1,1,511,Loyal Customers
15347.0,5,1,1,511,Loyal Customers
15723.0,5,1,1,511,Loyal Customers
13017.0,5,1,1,511,Loyal Customers
13065.0,5,1,1,511,Loyal Customers
16752.0,5,1,1,511,Loyal Customers
17855.0,5,1,1,511,Loyal Customers
15460.0,5,1,1,511,Loyal Customers
14569.0,5,1,1,511,Loyal Customers
16926.0,5,1,1,511,Loyal Customers
13786.0,5,1,1,511,Loyal Customers
16583.0,5,1,1,511,Loyal Customers
17908.0,5,1,1,511,Loyal Customers
17925.0,5,1,1,511,Loyal Customers
16528.0,5,1,1,511,Loyal Customers
15097.0,5,1,1,511,Loyal Customers
16510.0,5,1,1,511,Loyal Customers
17456.0,5,1,1,511,Loyal Customers
17303.0,5,1,1,511,Loyal Customers
14482.0,4,5,5,455,Loyal Customers
13831.0,4,5,5,455,Loyal Customers
12783.0,4,5,5,455,Loyal Customers
17442.0,4,5,5,455,Loyal Customers
14432.0,4,5,5,455,Loyal Customers
13994.0,4,5,5,455,Loyal Customers
15755.0,4,5,5,455,Loyal Customers
15089.0,4,5,5,455,Loyal Customers
13949.0,4,5,5,455,Loyal Customers
12455.0,4,5,5,455,Loyal Customers
14766.0,4,5,5,455,Loyal Customers
14676.0,4,5,5,455,Loyal Customers
12721.0,4,5,5,455,Loyal Customers
17386.0,4,5,5,455,Loyal Customers
12388.0,4,5,5,455,Loyal Customers
16871.0,4,5,5,455,Loyal Customers
14852.0,4,5,5,455,Loyal Customers
12685.0,4,5,5,455,Loyal Customers
16633.0,4,5,5,455,Loyal Customers
14530.0,4,5,5,455,Loyal Customers
14307.0,4,5,5,455,Loyal Customers
15491.0,4,5,5,455,Loyal Customers
17863.0,4,5,5,455,Loyal Customers
17050.0,4,5,5,455,Loyal Customers
15764.0,4,5,5,455,Loyal Customers
16360.0,4,5,5,455,Loyal Customers
13448.0,4,5,5,455,Loyal Customers
14503.0,4,5,5,455,Loyal Customers
13381.0,4,5,5,455,Loyal Customers
16655.0,4,5,5,455,Loyal Customers
16327.0,4,5,5,455,Loyal Customers
16717.0,4,5,5,455,Loyal Customers
13988.0,4,5,5,455,Loyal Customers
14422.0,4,5,5,455,Loyal Customers
17426.0,4,5,5,455,Loyal Customers
17602.0,4,5,5,455,Loyal Customers
15382.0,4,5,5,455,Loyal Customers
14101.0,4,5,5,455,Loyal Customers
12830.0,4,5,5,455,Loyal Customers
17107.0,4,5,5,455,Loyal Customers
14696.0,4,5,5,455,Loyal Customers
17490.0,4,5,5,455,Loyal Customers
17191.0,4,5,5,455,Loyal Customers
17591.0,4,5,5,455,Loyal Customers
16057.0,4,5,5,455,Loyal Customers
14466.0,4,5,5,455,Loyal Customers
13527.0,4,5,5,455,Loyal Customers
15105.0,4,5,5,455,Loyal Customers
15365.0,4,5,5,455,Loyal Customers
15140.0,4,5,5,455,Loyal Customers
12457.0,4,5,5,455,Loyal Customers
17434.0,4,5,5,455,Loyal Customers
15370.0,4,5,5,455,Loyal Customers
17164.0,4,5,5,455,Loyal Customers
17449.0,4,5,5,455,Loyal Customers
14408.0,4,5,5,455,Loyal Customers
12726.0,4,5,5,455,Loyal Customers
13804.0,4,5,5,455,Loyal Customers
15752.0,4,5,5,455,Loyal Customers
15671.0,4,5,5,455,Loyal Customers
14107.0,4,5,5,455,Loyal Customers
14854.0,4,5,5,455,Loyal Customers
17739.0,4,5,5,455,Loyal Customers
18230.0,4,5,5,455,Loyal Customers
18094.0,4,5,5,455,Loyal Customers
16686.0,4,5,5,455,Loyal Customers
17685.0,4,5,5,455,Loyal Customers
16107.0,4,5,5,455,Loyal Customers
15443.0,4,5,5,455,Loyal Customers
17669.0,4,5,5,455,Loyal Customers
13437.0,4,5,5,455,Loyal Customers
15974.0,4,5,5,455,Loyal Customers
13536.0,4,5,5,455,Loyal Customers
14907.0,4,5,5,455,Loyal Customers
17819.0,4,5,5,455,Loyal Customers
12562.0,4,5,5,455,Loyal Customers
13435.0,4,5,5,455,Loyal Customers
14739.0,4,5,5,455,Loyal Customers
12727.0,4,5,5,455,Loyal Customers
12867.0,4,5,5,455,Loyal Customers
13384.0,4,5,5,455,Loyal Customers
12627.0,4,5,5,455,Loyal Customers
14004.0,4,5,5,455,Loyal Customers
17133.0,4,5,5,455,Loyal Customers
13139.0,4,5,5,455,Loyal Customers
15903.0,4,5,5,455,Loyal Customers
16609.0,4,5,5,455,Loyal Customers
17686.0,4,5,5,455,Loyal Customers
17416.0,4,5,5,455,Loyal Customers
12433.0,4,5,5,455,Loyal Customers
13126.0,4,5,5,455,Loyal Customers
13862.0,4,5,5,455,Loyal Customers
12704.0,4,5,5,455,Loyal Customers
14030.0,4,5,5,455,Loyal Customers
15527.0,4,5,5,455,Loyal Customers
15750.0,4,5,5,455,Loyal Customers
12483.0,4,5,5,455,Loyal Customers
15932.0,4,5,5,455,Loyal Customers
12352.0,4,5,5,455,Loyal Customers
13394.0,4,5,5,455,Loyal Customers
14334.0,4,5,5,455,Loyal Customers
14262.0,4,5,5,455,Loyal Customers
16255.0,4,5,5,455,Loyal Customers
14732.0,4,5,5,455,Loyal Customers
15796.0,4,5,5,455,Loyal Customers
15696.0,4,5,5,455,Loyal Customers
14808.0,4,5,5,455,Loyal Customers
14868.0,4,5,5,455,Loyal Customers
15521.0,4,5,5,455,Loyal Customers
12598.0,4,5,5,455,Loyal Customers
12910.0,4,5,5,455,Loyal Customers
14388.0,4,5,5,455,Loyal Customers
15981.0,4,5,5,455,Loyal Customers
15410.0,4,5,5,455,Loyal Customers
17758.0,4,5,5,455,Loyal Customers
17528.0,4,5,5,455,Loyal Customers
13137.0,4,5,5,455,Loyal Customers
15845.0,4,5,5,455,Loyal Customers
12957.0,4,5,5,455,Loyal Customers
15034.0,4,5,5,455,Loyal Customers
17567.0,4,5,5,455,Loyal Customers
17365.0,4,5,5,455,Loyal Customers
12637.0,4,5,5,455,Loyal Customers
14769.0,4,5,5,455,Loyal Customers
12939.0,4,5,5,455,Loyal Customers
18008.0,4,5,5,455,Loyal Customers
14211.0,4,5,5,455,Loyal Customers
13704.0,4,5,5,455,Loyal Customers
12584.0,4,5,5,455,Loyal Customers
14309.0,4,5,5,455,Loyal Customers
17634.0,4,5,5,455,Loyal Customers
17071.0,4,5,5,455,Loyal Customers
13588.0,4,5,5,455,Loyal Customers
14659.0,4,5,5,455,Loyal Customers
13021.0,4,5,5,455,Loyal Customers
17069.0,4,5,5,455,Loyal Customers
15628.0,4,5,5,455,Loyal Customers
14456.0,4,5,5,455,Loyal Customers
16156.0,4,5,5,455,Loyal Customers
13842.0,4,5,5,455,Loyal Customers
14221.0,4,5,5,455,Loyal Customers
13993.0,4,5,5,455,Loyal Customers
14395.0,4,5,5,455,Loyal Customers
12619.0,4,5,5,455,Loyal Customers
15622.0,4,5,5,455,Loyal Customers
17091.0,4,5,5,455,Loyal Customers
13183.0,4,5,5,455,Loyal Customers
14299.0,4,5,5,455,Loyal Customers
14292.0,4,5,5,455,Loyal Customers
12664.0,4,5,5,455,Loyal Customers
17049.0,4,5,5,455,Loyal Customers
12705.0,4,5,5,455,Loyal Customers
14961.0,4,5,5,455,Loyal Customers
14258.0,4,5,5,455,Loyal Customers
18044.0,4,5,5,455,Loyal Customers
16407.0,4,5,5,455,Loyal Customers
16076.0,4,5,5,455,Loyal Customers
16293.0,4,5,5,455,Loyal Customers
13700.0,4,5,5,455,Loyal Customers
17530.0,4,5,5,455,Loyal Customers
16710.0,4,5,5,455,Loyal Customers
14243.0,4,5,5,455,Loyal Customers
12600.0,4,5,5,455,Loyal Customers
12708.0,4,5,5,455,Loyal Customers
15114.0,4,5,5,455,Loyal Customers
15356.0,4,5,5,455,Loyal Customers
13769.0,4,5,5,455,Loyal Customers
15984.0,4,5,5,455,Loyal Customers
17799.0,4,5,5,455,Loyal Customers
14227.0,4,5,5,455,Loyal Customers
13014.0,4,5,5,455,Loyal Customers
17491.0,4,5,5,455,Loyal Customers
13426.0,4,5,5,455,Loyal Customers
17651.0,4,5,5,455,Loyal Customers
16549.0,4,5,5,455,Loyal Customers
12362.0,4,5,5,455,Loyal Customers
15150.0,4,5,5,455,Loyal Customers
12490.0,4,5,5,455,Loyal Customers
16985.0,4,5,5,455,Loyal Customers
13097.0,4,5,5,455,Loyal Customers
18055.0,4,5,5,455,Loyal Customers
13324.0,4,5,5,455,Loyal Customers
12567.0,4,5,5,455,Loyal Customers
15058.0,4,5,5,455,Loyal Customers
14239.0,4,5,5,455,Loyal Customers
13784.0,4,5,5,455,Loyal Customers
14713.0,4,5,5,455,Loyal Customers
14711.0,4,5,5,455,Loyal Customers
17644.0,4,5,5,455,Loyal Customers
14032.0,4,5,5,455,Loyal Customers
13631.0,4,5,5,455,Loyal Customers
13268.0,4,5,5,455,Loyal Customers
16818.0,4,5,5,455,Loyal Customers
17725.0,4,5,5,455,Loyal Customers
14132.0,4,5,5,455,Loyal Customers
16712.0,4,5,5,455,Loyal Customers
16145.0,4,5,5,455,Loyal Customers
17001.0,4,5,5,455,Loyal Customers
15529.0,4,5,5,455,Loyal Customers
14159.0,4,5,5,455,Loyal Customers
12955.0,4,5,5,455,Loyal Customers
14755.0,4,5,5,455,Loyal Customers
18226.0,4,5,5,455,Loyal Customers
17061.0,4,5,5,455,Loyal Customers
16767.0,4,5,5,455,Loyal Customers
17716.0,4,5,5,455,Loyal Customers
13178.0,4,5,5,455,Loyal Customers
15218.0,4,5,5,455,Loyal Customers
12476.0,4,5,5,455,Loyal Customers
13629.0,4,5,5,455,Loyal Customers
14952.0,4,5,5,455,Loyal Customers
18092.0,4,5,5,455,Loyal Customers
15251.0,4,5,5,455,Loyal Customers
17340.0,4,5,5,455,Loyal Customers
13571.0,4,5,5,455,Loyal Customers
14825.0,4,5,5,455,Loyal Customers
13983.0,4,5,5,455,Loyal Customers
18144.0,4,5,5,455,Loyal Customers
15854.0,4,5,5,455,Loyal Customers
16678.0,4,5,5,455,Loyal Customers
13742.0,4,5,5,455,Loyal Customers
14040.0,4,5,5,455,Loyal Customers
12647.0,4,5,5,455,Loyal Customers
13552.0,4,5,5,455,Loyal Customers
13266.0,4,5,5,455,Loyal Customers
13999.0,4,5,5,455,Loyal Customers
16401.0,4,5,5,455,Loyal Customers
15971.0,4,5,5,455,Loyal Customers
14800.0,4,5,5,455,Loyal Customers
15298.0,4,5,5,455,Loyal Customers
17652.0,4,5,5,455,Loyal Customers
15301.0,4,5,5,455,Loyal Customers
17858.0,4,5,5,455,Loyal Customers
18225.0,4,5,5,455,Loyal Customers
14110.0,4,5,5,455,Loyal Customers
14944.0,4,5,5,455,Loyal Customers
15502.0,4,5,5,455,Loyal Customers
14062.0,4,5,5,455,Loyal Customers
17139.0,4,5,5,455,Loyal Customers
14866.0,4,5,5,455,Loyal Customers
12678.0,4,5,5,455,Loyal Customers
12731.0,4,5,5,455,Loyal Customers
16782.0,4,5,5,455,Loyal Customers
16241.0,4,5,5,455,Loyal Customers
17402.0,4,5,5,455,Loyal Customers
16764.0,4,5,5,455,Loyal Customers
16393.0,4,5,5,455,Loyal Customers
13880.0,4,5,5,455,Loyal Customers
14401.0,4,5,5,455,Loyal Customers
15804.0,4,5,5,455,Loyal Customers
14191.0,4,5,5,455,Loyal Customers
16722.0,4,5,5,455,Loyal Customers
15152.0,4,5,5,455,Loyal Customers
13013.0,4,5,5,455,Loyal Customers
14709.0,4,5,5,455,Loyal Customers
15719.0,4,5,5,455,Loyal Customers
16700.0,4,5,5,455,Loyal Customers
17730.0,4,5,5,455,Loyal Customers
14415.0,4,5,5,455,Loyal Customers
13871.0,4,5,5,455,Loyal Customers
15249.0,4,5,5,455,Loyal Customers
13488.0,4,5,5,455,Loyal Customers
18065.0,4,5,5,455,Loyal Customers
17965.0,4,5,5,455,Loyal Customers
16326.0,4,5,5,455,Loyal Customers
17220.0,4,5,5,455,Loyal Customers
16607.0,4,5,5,455,Loyal Customers
14092.0,4,5,5,455,Loyal Customers
15955.0,4,5,5,455,Loyal Customers
17613.0,4,5,5,455,Loyal Customers
15547.0,4,5,5,455,Loyal Customers
13756.0,4,5,5,455,Loyal Customers
12839.0,4,5,5,455,Loyal Customers
18223.0,4,5,5,455,Loyal Customers
15601.0,4,5,5,455,Loyal Customers
13458.0,4,5,5,455,Loyal Customers
13695.0,4,5,5,455,Loyal Customers
15271.0,4,5,5,455,Loyal Customers
14282.0,4,5,5,455,Loyal Customers
15867.0,4,5,5,455,Loyal Customers
17611.0,4,5,5,455,Loyal Customers
14189.0,4,5,5,455,Loyal Customers
15291.0,4,5,5,455,Loyal Customers
14135.0,4,5,5,455,Loyal Customers
15046.0,4,5,5,455,Loyal Customers
13269.0,4,5,5,455,Loyal Customers
17719.0,4,5,5,455,Loyal Customers
15939.0,4,5,5,455,Loyal Customers
16187.0,4,5,5,455,Loyal Customers
16713.0,4,5,5,455,Loyal Customers
12989.0,4,5,5,455,Loyal Customers
13985.0,4,5,5,455,Loyal Customers
12583.0,4,5,5,455,Loyal Customers
15194.0,4,5,5,455,Loyal Customers
12683.0,4,5,5,455,Loyal Customers
16656.0,4,5,5,455,Loyal Customers
12709.0,4,5,5,455,Loyal Customers
15640.0,4,5,5,455,Loyal Customers
17404.0,4,5,5,455,Loyal Customers
18283.0,4,5,5,455,Loyal Customers
16011.0,4,5,5,455,Loyal Customers
14543.0,4,5,5,455,Loyal Customers
16904.0,4,5,5,455,Loyal Customers
15187.0,4,5,5,455,Loyal Customers
15555.0,4,5,5,455,Loyal Customers
15738.0,4,5,5,455,Loyal Customers
14367.0,4,5,5,455,Loyal Customers
16843.0,4,5,5,455,Loyal Customers
14680.0,4,5,5,455,Loyal Customers
18241.0,4,5,5,455,Loyal Customers
16928.0,4,5,5,455,Loyal Customers
14702.0,4,5,5,455,Loyal Customers
17238.0,4,5,5,455,Loyal Customers
17920.0,4,5,5,455,Loyal Customers
16626.0,4,5,5,455,Loyal Customers
18198.0,4,5,5,455,Loyal Customers
14057.0,4,5,5,455,Loyal Customers
15144.0,4,5,5,455,Loyal Customers
16745.0,4,5,5,455,Loyal Customers
15044.0,4,5,5,455,Loyal Customers
14796.0,4,5,5,455,Loyal Customers
12540.0,4,5,5,455,Loyal Customers
14096.0,4,5,5,455,Loyal Customers
16458.0,4,5,5,455,Loyal Customers
14534.0,4,5,5,455,Loyal Customers
12437.0,4,5,5,455,Loyal Customers
14562.0,4,5,5,455,Loyal Customers
13004.0,4,5,5,455,Loyal Customers
13418.0,4,5,5,455,Loyal Customers
16746.0,4,5,5,455,Loyal Customers
13576.0,4,5,5,455,Loyal Customers
15465.0,4,5,5,455,Loyal Customers
12474.0,4,5,5,455,Loyal Customers
15290.0,4,5,5,455,Loyal Customers
16210.0,4,5,5,455,Loyal Customers
14397.0,4,5,5,455,Loyal Customers
17576.0,4,5,5,455,Loyal Customers
16945.0,4,5,5,455,Loyal Customers
13267.0,4,5,5,455,Loyal Customers
16161.0,4,5,5,455,Loyal Customers
14060.0,4,5,5,455,Loyal Customers
16923.0,4,5,5,455,Loyal Customers
17306.0,4,5,5,455,Loyal Customers
17735.0,4,5,5,455,Loyal Customers
15513.0,4,5,5,455,Loyal Customers
14031.0,4,5,5,455,Loyal Customers
15838.0,4,5,5,455,Loyal Customers
17377.0,4,5,5,455,Loyal Customers
18229.0,4,5,5,455,Loyal Customers
18172.0,4,5,5,455,Loyal Customers
16672.0,4,5,5,455,Loyal Customers
16558.0,4,5,5,455,Loyal Customers
17017.0,4,5,5,455,Loyal Customers
16033.0,4,5,5,455,Loyal Customers
17865.0,4,5,5,455,Loyal Customers
14895.0,4,5,5,455,Loyal Customers
12621.0,4,5,5,455,Loyal Customers
16705.0,4,5,5,455,Loyal Customers
13881.0,4,5,5,455,Loyal Customers
18041.0,4,5,5,455,Loyal Customers
17068.0,4,5,5,455,Loyal Customers
16931.0,4,5,5,455,Loyal Customers
13599.0,4,5,5,455,Loyal Customers
14688.0,4,5,5,455,Loyal Customers
16814.0,4,5,5,455,Loyal Customers
16729.0,4,5,5,455,Loyal Customers
16523.0,4,5,5,455,Loyal Customers
14194.0,4,5,5,455,Loyal Customers
12415.0,4,5,5,455,Loyal Customers
14560.0,4,5,5,455,Loyal Customers
15358.0,4,5,5,455,Loyal Customers
16779.0,4,5,5,455,Loyal Customers
12681.0,4,5,5,455,Loyal Customers
16333.0,4,5,5,455,Loyal Customers
16353.0,4,5,5,455,Loyal Customers
14056.0,4,5,5,455,Loyal Customers
14051.0,4,5,5,455,Loyal Customers
17857.0,4,5,5,455,Loyal Customers
13069.0,4,5,5,455,Loyal Customers
13102.0,4,5,5,455,Loyal Customers
12841.0,4,5,5,455,Loyal Customers
14180.0,4,5,5,455,Loyal Customers
12720.0,4,5,5,455,Loyal Customers
14849.0,4,5,5,455,Loyal Customers
13854.0,4,5,5,455,Loyal Customers
14667.0,4,5,5,455,Loyal Customers
17581.0,4,5,5,455,Loyal Customers
18118.0,4,5,5,455,Loyal Customers
18109.0,4,5,5,455,Loyal Customers
17243.0,4,5,5,455,Loyal Customers
13319.0,4,5,5,455,Loyal Customers
13078.0,4,5,5,455,Loyal Customers
16525.0,4,5,5,455,Loyal Customers
15769.0,4,5,5,455,Loyal Customers
16168.0,4,5,5,455,Loyal Customers
15498.0,4,5,5,455,Loyal Customers
15856.0,4,5,5,455,Loyal Customers
15005.0,4,5,5,455,Loyal Customers
13018.0,4,5,5,455,Loyal Customers
17428.0,4,5,5,455,Loyal Customers
12901.0,4,5,5,455,Loyal Customers
13098.0,4,5,5,455,Loyal Customers
17381.0,4,5,5,455,Loyal Customers
17757.0,4,5,5,455,Loyal Customers
17677.0,4,5,5,455,Loyal Customers
15159.0,4,5,5,455,Loyal Customers
12471.0,4,5,5,455,Loyal Customers
12682.0,4,5,5,455,Loyal Customers
17675.0,4,5,5,455,Loyal Customers
17511.0,4,5,5,455,Loyal Customers
12569.0,4,5,5,455,Loyal Customers
14735.0,4,5,5,455,Loyal Customers
15078.0,4,5,5,455,Loyal Customers
16133.0,4,5,5,455,Loyal Customers
13777.0,4,5,5,455,Loyal Customers
16839.0,4,5,5,455,Loyal Customers
17389.0,4,5,5,455,Loyal Customers
13263.0,4,5,5,455,Loyal Customers
13468.0,4,5,5,455,Loyal Customers
12921.0,4,5,5,455,Loyal Customers
13767.0,4,5,5,455,Loyal Customers
17315.0,4,5,5,455,Loyal Customers
13199.0,4,5,5,455,Loyal Customers
17811.0,4,5,5,455,Loyal Customers
15189.0,4,5,5,455,Loyal Customers
14298.0,4,5,5,455,Loyal Customers
17949.0,4,5,5,455,Loyal Customers
17450.0,4,5,5,455,Loyal Customers
15039.0,4,5,5,455,Loyal Customers
16013.0,4,5,5,455,Loyal Customers
15061.0,4,5,5,455,Loyal Customers
13694.0,4,5,5,455,Loyal Customers
16422.0,4,5,5,455,Loyal Customers
14527.0,4,5,5,455,Loyal Customers
14156.0,4,5,5,455,Loyal Customers
13798.0,4,5,5,455,Loyal Customers
18102.0,4,5,5,455,Loyal Customers
13408.0,4,5,5,455,Loyal Customers
16029.0,4,5,5,455,Loyal Customers
14646.0,4,5,5,455,Loyal Customers
12971.0,4,5,5,455,Loyal Customers
15311.0,4,5,5,455,Loyal Customers
14606.0,4,5,5,455,Loyal Customers
13089.0,4,5,5,455,Loyal Customers
17841.0,4,5,5,455,Loyal Customers
14911.0,4,5,5,455,Loyal Customers
12748.0,4,5,5,455,Loyal Customers
13138.0,4,5,4,454,Loyal Customers
12828.0,4,5,4,454,Loyal Customers
14419.0,4,5,4,454,Loyal Customers
15996.0,4,5,4,454,Loyal Customers
16918.0,4,5,4,454,Loyal Customers
17214.0,4,5,4,454,Loyal Customers
13104.0,4,5,4,454,Loyal Customers
14948.0,4,5,4,454,Loyal Customers
16989.0,4,5,4,454,Loyal Customers
14487.0,4,5,4,454,Loyal Customers
16899.0,4,5,4,454,Loyal Customers
12676.0,4,5,4,454,Loyal Customers
14434.0,4,5,4,454,Loyal Customers
16173.0,4,5,4,454,Loyal Customers
16103.0,4,5,4,454,Loyal Customers
16059.0,4,5,4,454,Loyal Customers
