CustomerID,Recency,Frequency,Monetary
16209.0,2016,5,2262.6199999999994
14432.0,2016,6,2255.5099999999993
16293.0,2016,10,2248.9900000000016
17442.0,2016,6,2248.5600000000004
15235.0,2020,12,2247.5099999999998
16771.0,2016,5,2246.810000000001
15665.0,2019,2,2242.0100000000007
14211.0,2016,9,2241.1000000000013
16743.0,2017,7,2238.0899999999997
14560.0,2016,22,2237.77
14700.0,2019,3,2235.2999999999997
16076.0,2016,10,2234.7299999999996
15834.0,2016,4,2233.749999999999
18242.0,2016,4,2232.49
14226.0,2016,5,2232.189999999999
14825.0,2016,12,2226.9100000000003
17591.0,2016,7,2225.9700000000007
12783.0,2016,6,2225.9100000000003
13365.0,2020,2,2225.37
15722.0,2017,5,2222.5600000000004
15811.0,2017,6,2218.6199999999994
12876.0,2020,2,2218.019999999999
12653.0,2018,2,2209.8500000000004
13862.0,2016,8,2209.3600000000006
15797.0,2017,4,2207.3999999999996
15179.0,2021,5,2206.95
13831.0,2016,6,2202.9900000000002
17406.0,2013,3,2200.4199999999996
15123.0,2020,2,2199.310000000001
16628.0,2017,5,2188.049999999999
15394.0,2016,4,2183.54
14341.0,2017,8,2182.2799999999997
12856.0,2013,6,2179.9300000000007
12909.0,2016,5,2178.6699999999996
12501.0,2024,1,2169.3899999999994
12633.0,2017,4,2163.9799999999996
13755.0,2013,9,2161.3500000000017
12935.0,2017,7,2160.7
16456.0,2016,5,2158.3700000000003
14407.0,2017,6,2157.7299999999996
16379.0,2016,4,2157.4
13224.0,2018,2,2155.9500000000007
16966.0,2019,7,2154.9700000000007
17272.0,2020,4,2148.6299999999997
14828.0,2020,3,2139.7599999999998
12560.0,2017,3,2134.01
17400.0,2017,5,2129.9600000000023
13517.0,2017,3,2128.420000000001
14360.0,2016,4,2128.2299999999996
16407.0,2016,10,2126.9300000000017
14640.0,2017,6,2125.08
15058.0,2016,11,2124.9900000000025
13632.0,2019,5,2121.270000000001
18061.0,2017,10,2119.4100000000003
18008.0,2016,9,2116.19
14691.0,2016,5,2114.3299999999986
13265.0,2016,5,2107.6600000000003
18173.0,2016,4,2106.84
18093.0,2016,4,2106.52
14461.0,2018,3,2103.059999999999
14515.0,2019,6,2102.09
17861.0,2018,8,2100.800000000001
15815.0,2018,5,2100.6000000000004
13126.0,2016,8,2099.640000000001
12610.0,2017,5,2099.54
16875.0,2018,5,2095.53
17191.0,2016,7,2095.130000000001
18283.0,2016,16,2094.8799999999983
14306.0,2016,2,2093.3199999999997
13571.0,2016,12,2092.320000000002
17490.0,2016,7,2092.3200000000006
13297.0,2013,4,2089.8500000000004
18044.0,2016,10,2088.6000000000004
14810.0,2017,11,2087.8799999999983
16954.0,2017,9,2085.0799999999995
18231.0,2020,5,2083.2700000000013
14696.0,2016,7,2078.9500000000003
14209.0,2017,6,2073.4300000000003
18241.0,2016,17,2073.0900000000015
18219.0,2018,10,2069.77
14482.0,2016,6,2068.1500000000005
12948.0,2017,7,2064.9500000000007
12928.0,2018,5,2062.6999999999994
16281.0,2016,1,2062.06
14409.0,2016,6,2059.45
12518.0,2016,5,2056.8899999999994
17667.0,2018,5,2055.5100000000007
14188.0,2016,6,2054.3599999999997
16150.0,2016,5,2053.0199999999986
17086.0,2013,6,2050.0799999999986
17612.0,2016,6,2048.45
14232.0,2017,5,2048.07
17625.0,2018,4,2047.0000000000005
13495.0,2021,5,2044.8700000000001
17597.0,2020,1,2044.3700000000003
17090.0,2016,7,2043.9500000000007
13450.0,2016,6,2043.7200000000003
14001.0,2021,3,2043.0800000000002
12585.0,2021,2,2040.099999999999
13593.0,2017,5,2037.0800000000008
18069.0,2016,5,2036.6700000000005
17846.0,2016,1,2033.1
13630.0,2016,7,2031.7799999999997
16409.0,2016,5,2028.8800000000017
17337.0,2018,4,2027.8700000000033
16358.0,2016,4,2027.5000000000007
14544.0,2013,2,2024.45
15341.0,2016,1,2020.52
14506.0,2019,5,2012.1700000000021
15531.0,2013,2,2007.4399999999994
15372.0,2018,1,2007.4
16098.0,2016,7,2005.6300000000003
14730.0,2017,8,2005.0600000000052
14217.0,2016,17,2004.9800000000005
14462.0,2016,11,2004.0200000000013
17082.0,2014,2,2003.8500000000008
16754.0,2013,1,2002.4
15493.0,2018,5,2001.800000000003
18188.0,2016,3,2001.0400000000004
13305.0,2016,10,2000.8599999999994
16698.0,2021,2,1998.0
17827.0,2021,5,1995.460000000001
18204.0,2016,3,1993.7
17679.0,2016,2,1992.1100000000004
17088.0,2016,4,1991.009999999999
13246.0,2019,6,1987.3000000000009
13590.0,2018,6,1981.9199999999992
13725.0,2019,8,1980.5600000000009
17422.0,2016,6,1979.3699999999992
16341.0,2016,4,1971.8700000000006
17997.0,2016,8,1970.6700000000017
12674.0,2016,4,1970.6000000000006
17790.0,2017,14,1965.5500000000013
17218.0,2016,10,1960.7200000000007
15351.0,2016,7,1960.1100000000026
14498.0,2017,5,1957.32
12853.0,2018,6,1957.1
17554.0,2017,5,1952.4499999999998
14533.0,2016,7,1949.7200000000005
14653.0,2013,7,1947.5499999999995
15814.0,2014,4,1945.3300000000004
15518.0,2017,8,1942.4500000000007
14418.0,2017,3,1937.2500000000002
14472.0,2017,8,1936.8400000000013
15864.0,2016,6,1936.3200000000002
15157.0,2018,3,1936.0700000000006
12528.0,2017,6,1933.4800000000012
14655.0,2016,4,1932.2299999999998
14978.0,2016,5,1931.4200000000028
16983.0,2016,7,1931.2500000000016
13094.0,2016,12,1927.3199999999993
16942.0,2018,9,1920.5900000000015
15021.0,2016,9,1914.82
17368.0,2016,8,1912.6700000000008
14285.0,2016,4,1910.0100000000004
16426.0,2016,10,1908.2500000000016
17228.0,2016,8,1906.0899999999995
14210.0,2017,6,1905.8400000000006
15819.0,2018,4,1905.45
14250.0,2016,3,1904.0500000000002
12762.0,2013,2,1898.5200000000004
17463.0,2019,5,1896.4100000000008
17870.0,2016,12,1894.3500000000001
14934.0,2016,2,1890.9400000000005
12371.0,2015,2,1887.9600000000003
15641.0,2017,4,1887.2000000000005
16170.0,2017,6,1885.0499999999997
13890.0,2017,10,1883.8099999999995
16128.0,2016,5,1880.2199999999998
17738.0,2018,4,1879.05
15367.0,2021,4,1877.5899999999997
17293.0,2016,9,1875.1100000000004
16986.0,2014,2,1873.2
13982.0,2019,4,1871.8099999999997
16474.0,2016,7,1871.500000000001
17469.0,2016,5,1870.9699999999987
16841.0,2018,6,1869.8200000000002
14524.0,2016,9,1867.680000000001
17787.0,2018,4,1865.19
16201.0,2017,4,1863.4699999999987
14887.0,2016,1,1862.0
12423.0,2017,8,1859.3100000000002
17873.0,2016,5,1859.1600000000005
14305.0,2016,3,1858.9599999999998
12963.0,2016,8,1856.6299999999997
16979.0,2018,6,1852.0000000000005
13421.0,2023,2,1851.0800000000004
12383.0,2019,5,1850.5600000000004
12381.0,2017,5,1845.3100000000002
17519.0,2018,6,1844.02
18180.0,2016,6,1843.7499999999993
12950.0,2013,3,1843.0
17015.0,2016,3,1842.5599999999988
16102.0,2016,3,1842.140000000001
16455.0,2016,7,1841.180000000001
14113.0,2016,4,1840.4199999999994
14216.0,2013,4,1839.3
13924.0,2016,6,1838.85
14459.0,2018,1,1837.9199999999996
18287.0,2020,3,1837.28
13650.0,2016,6,1836.3400000000004
15827.0,2016,14,1836.0900000000006
13048.0,2017,4,1835.9099999999994
14665.0,2016,5,1835.7000000000003
16152.0,2022,1,1829.0399999999997
15203.0,2016,6,1827.7999999999988
18122.0,2016,6,1826.2100000000025
17702.0,2017,4,1824.3699999999997
16153.0,2017,5,1824.23
17705.0,2016,9,1823.52
16169.0,2016,4,1822.969999999999
17828.0,2017,4,1820.0900000000006
17629.0,2017,8,1814.1200000000003
15260.0,2017,7,1810.77
13481.0,2017,5,1804.5599999999995
17663.0,2016,7,1802.910000000001
15812.0,2017,5,1801.14
16249.0,2017,5,1800.0700000000004
13562.0,2016,3,1799.3299999999988
13196.0,2016,4,1797.7799999999995
17750.0,2016,9,1797.5699999999995
17648.0,2020,4,1797.5
12348.0,2016,4,1797.2399999999998
18235.0,2016,3,1796.48
13134.0,2016,4,1793.58
18179.0,2021,6,1793.1700000000003
13510.0,2016,4,1791.5599999999995
16719.0,2016,7,1790.4199999999996
12523.0,2016,11,1789.7699999999995
14215.0,2016,6,1789.7200000000012
14621.0,2018,5,1788.3600000000004
13875.0,2018,5,1786.7900000000004
14608.0,2016,4,1785.1499999999999
14935.0,2023,1,1784.7099999999998
15050.0,2016,3,1782.09
16380.0,2015,1,1780.5900000000001
15220.0,2017,6,1778.9599999999998
17092.0,2016,4,1777.7799999999995
12645.0,2017,4,1775.18
17754.0,2018,5,1772.2599999999998
15594.0,2016,5,1771.7799999999993
15473.0,2014,7,1771.2
17813.0,2016,5,1770.8800000000015
14387.0,2016,3,1770.5600000000006
16681.0,2016,6,1770.3400000000004
13456.0,2018,6,1766.7199999999998
15950.0,2016,4,1765.5099999999989
16751.0,2014,1,1764.7199999999998
12424.0,2019,2,1760.9599999999996
12823.0,2016,5,1759.5
12349.0,2014,1,1757.55
15241.0,2016,8,1756.4400000000005
16359.0,2016,9,1750.92
13564.0,2018,3,1749.0199999999995
13808.0,2016,5,1747.660000000001
15067.0,2016,3,1744.7600000000004
13157.0,2018,4,1741.22
14595.0,2016,6,1740.6000000000004
17930.0,2016,5,1740.4799999999996
17353.0,2017,2,1740.0
17457.0,2017,5,1737.6999999999998
14673.0,2013,5,1736.3999999999996
17043.0,2019,4,1735.1800000000003
16791.0,2017,7,1721.7800000000027
17451.0,2016,7,1721.4000000000003
14834.0,2016,6,1720.3000000000004
15267.0,2018,5,1717.3600000000001
17162.0,2018,10,1715.46
13763.0,2015,1,1714.9599999999996
17147.0,2016,4,1714.5900000000001
14441.0,2016,4,1712.8899999999996
12405.0,2018,1,1710.3900000000006
15947.0,2016,1,1708.2400000000002
12407.0,2018,5,1708.1200000000003
16902.0,2017,1,1706.88
15240.0,2016,5,1706.5700000000006
16398.0,2018,2,1705.8000000000004
17282.0,2017,3,1703.41
12843.0,2018,8,1702.2600000000002
16007.0,2019,4,1701.9399999999991
13184.0,2017,10,1701.2900000000009
17193.0,2016,7,1699.3
13824.0,2018,5,1698.94
16775.0,2016,11,1695.6600000000012
12764.0,2024,1,1693.8800000000003
14245.0,2020,2,1693.4499999999996
15549.0,2016,3,1693.26
16813.0,2016,10,1692.980000000001
16671.0,2019,3,1692.2699999999998
15380.0,2016,5,1690.26
17152.0,2020,3,1689.5
12635.0,2016,2,1689.18
13162.0,2017,4,1688.2899999999995
13577.0,2016,4,1687.599999999999
16638.0,2016,10,1680.7199999999996
13647.0,2016,4,1678.1200000000001
13149.0,2017,4,1676.06
17656.0,2016,5,1674.69
16115.0,2016,8,1667.9699999999998
12912.0,2013,5,1662.3
12530.0,2017,4,1662.2799999999993
13012.0,2016,8,1661.8400000000006
15214.0,2016,8,1661.4399999999998
15024.0,2017,10,1661.3300000000002
15332.0,2013,4,1661.06
12967.0,2013,2,1660.9
14045.0,2017,4,1659.75
15953.0,2020,8,1659.3800000000003
15826.0,2020,3,1654.3099999999995
14573.0,2019,9,1653.4200000000017
17284.0,2017,6,1652.580000000002
16711.0,2018,5,1651.03
14837.0,2016,4,1649.5000000000011
13750.0,2018,5,1647.2600000000002
12657.0,2016,4,1643.1799999999998
15002.0,2017,4,1641.7599999999998
13627.0,2016,5,1638.4700000000003
12398.0,2015,1,1635.6599999999999
15122.0,2017,3,1633.779999999999
14164.0,2016,2,1631.7700000000002
17673.0,2019,6,1629.120000000001
12377.0,2013,2,1628.12
16515.0,2016,5,1627.1300000000006
14759.0,2017,3,1625.9700000000005
16987.0,2019,7,1625.0500000000025
13425.0,2017,3,1624.2099999999998
15172.0,2016,5,1624.05
14937.0,2017,3,1621.88
17101.0,2019,4,1621.7299999999996
14178.0,2016,7,1620.9300000000003
16801.0,2019,4,1619.7300000000005
18161.0,2018,5,1618.6900000000007
14336.0,2020,4,1614.9099999999999
16992.0,2016,5,1614.3100000000004
15791.0,2020,2,1612.6899999999996
14312.0,2016,6,1611.5900000000001
13614.0,2016,4,1610.4600000000007
14918.0,2017,2,1610.1499999999994
12868.0,2019,6,1607.0600000000009
16817.0,2019,9,1604.7500000000002
12947.0,2018,6,1603.9900000000002
16466.0,2017,7,1603.4599999999996
14719.0,2019,5,1602.1299999999992
14587.0,2019,9,1601.1399999999999
15660.0,2016,9,1600.8600000000001
16496.0,2020,3,1599.5200000000002
13850.0,2017,1,1595.4799999999996
17837.0,2016,8,1593.38
16332.0,2016,7,1593.2000000000012
16676.0,2020,4,1592.1200000000006
14970.0,2018,4,1592.0599999999997
15611.0,2016,13,1591.4500000000005
18178.0,2017,4,1590.8099999999997
14442.0,2020,2,1589.8200000000002
12393.0,2016,4,1582.6000000000004
15532.0,2018,4,1580.9300000000019
12607.0,2015,1,1579.51
13814.0,2016,2,1579.1200000000001
16889.0,2020,3,1578.6700000000005
13186.0,2016,3,1575.8900000000003
13634.0,2016,5,1575.1599999999996
13659.0,2020,2,1573.2000000000007
17671.0,2018,4,1572.7099999999996
16283.0,2017,5,1570.8099999999997
12865.0,2017,2,1568.23
15906.0,2018,7,1567.6899999999994
15111.0,2013,3,1567.4800000000002
17085.0,2017,5,1566.65
17204.0,2019,4,1564.56
18239.0,2020,5,1561.6100000000004
14038.0,2016,3,1560.379999999999
16394.0,2016,5,1555.3400000000004
13313.0,2018,5,1555.3199999999993
16369.0,2016,3,1553.6600000000008
15620.0,2020,3,1553.1800000000007
15117.0,2017,5,1551.7800000000002
13320.0,2016,4,1548.7000000000003
14229.0,2023,3,1547.1999999999998
14704.0,2016,9,1546.9100000000026
16790.0,2013,6,1545.6199999999994
13397.0,2016,5,1544.1299999999997
15701.0,2016,4,1542.14
12818.0,2022,1,1542.08
16365.0,2017,9,1540.4200000000005
17159.0,2016,3,1538.88
13849.0,2019,2,1537.9500000000003
12877.0,2016,12,1535.7700000000002
15392.0,2016,4,1535.5300000000002
15625.0,2017,4,1534.26
13107.0,2016,4,1531.6199999999997
12759.0,2019,3,1531.44
14321.0,2016,5,1530.7499999999998
14567.0,2017,2,1530.3600000000001
15916.0,2016,8,1528.0900000000004
16244.0,2020,2,1522.7499999999998
16434.0,2016,7,1522.2500000000005
16066.0,2017,5,1521.87
13764.0,2016,3,1521.7600000000002
13213.0,2017,5,1520.5800000000002
16880.0,2016,7,1519.0800000000013
14267.0,2019,3,1516.2399999999998
13791.0,2017,2,1516.0
16748.0,2020,5,1515.8999999999992
16053.0,2017,2,1511.9499999999996
16910.0,2016,8,1510.0600000000018
16279.0,2016,3,1509.579999999999
16016.0,2016,8,1508.76
15265.0,2018,2,1506.1200000000001
12937.0,2016,4,1504.2700000000004
15530.0,2018,4,1502.35
16762.0,2018,3,1501.3799999999997
13810.0,2014,3,1499.01
17571.0,2018,4,1498.5100000000014
14414.0,2016,7,1496.9800000000005
16755.0,2017,3,1496.8300000000004
17002.0,2016,3,1493.7299999999998
15057.0,2022,2,1489.5
13110.0,2018,7,1488.6700000000021
13692.0,2020,3,1488.32
14963.0,2019,5,1487.8000000000002
17553.0,2017,1,1487.6
16395.0,2016,5,1486.9000000000008
14878.0,2016,9,1485.5400000000009
14758.0,2018,4,1484.0599999999995
18016.0,2016,5,1483.5600000000002
15427.0,2014,3,1483.1399999999999
17590.0,2013,3,1479.22
14403.0,2017,4,1475.8100000000002
15983.0,2013,4,1475.0200000000004
12826.0,2016,7,1474.7199999999993
14404.0,2017,6,1474.3200000000004
14246.0,2017,3,1474.0600000000004
15128.0,2017,4,1471.0000000000007
16348.0,2016,7,1469.4500000000019
14875.0,2017,2,1465.3200000000002
12882.0,2014,2,1463.0400000000002
14233.0,2020,4,1462.7199999999998
14541.0,2019,8,1461.6499999999999
17063.0,2019,7,1461.1399999999996
16059.0,2016,6,1459.8600000000008
16996.0,2017,6,1456.9600000000003
13309.0,2016,5,1456.79
13477.0,2018,6,1454.5799999999995
15987.0,2017,7,1451.28
14740.0,2020,3,1448.2099999999994
15426.0,2022,5,1447.390000000001
14591.0,2020,4,1447.1400000000012
17073.0,2016,4,1446.0900000000006
13717.0,2017,6,1445.0100000000002
13461.0,2018,3,1444.9999999999998
17175.0,2018,4,1443.6899999999998
15478.0,2015,2,1441.4199999999996
15858.0,2016,5,1438.8499999999988
14071.0,2022,8,1438.820000000001
13159.0,2017,4,1437.8500000000001
14566.0,2017,1,1432.0
16503.0,2017,4,1431.93
13475.0,2019,4,1431.7800000000009
16103.0,2016,6,1429.6399999999999
16271.0,2017,5,1429.2399999999998
14035.0,2017,5,1428.0199999999995
15681.0,2019,5,1426.1599999999992
15106.0,2018,5,1422.5199999999988
16463.0,2020,4,1422.3999999999992
16571.0,2019,3,1421.6900000000003
14019.0,2016,3,1421.6100000000001
14901.0,2016,9,1421.2900000000002
14443.0,2018,4,1420.2
17288.0,2020,7,1419.7300000000002
16173.0,2016,6,1418.32
15444.0,2014,2,1418.2600000000016
18116.0,2021,8,1418.0300000000016
17856.0,2021,4,1418.03
14649.0,2016,4,1417.2900000000002
14748.0,2017,5,1415.7500000000007
16012.0,2017,3,1415.29
16245.0,2017,3,1413.6600000000003
17004.0,2016,2,1412.9399999999996
15237.0,2016,4,1412.3200000000008
15596.0,2017,5,1406.5900000000001
17083.0,2017,3,1405.7799999999995
15563.0,2020,4,1400.439999999999
14741.0,2017,6,1400.34
18202.0,2020,3,1396.9900000000007
13995.0,2017,5,1393.6899999999998
17354.0,2015,1,1393.06
15810.0,2016,4,1391.9799999999998
15051.0,2018,3,1391.6099999999994
13414.0,2018,3,1390.5
13516.0,2016,3,1389.4099999999999
15898.0,2021,5,1388.8799999999999
16539.0,2020,4,1388.81
15453.0,2016,7,1388.3700000000017
15134.0,2016,8,1387.9900000000002
12952.0,2016,4,1387.79
17676.0,2017,6,1387.6800000000005
12775.0,2019,5,1386.04
13308.0,2020,3,1385.51
18167.0,2017,3,1384.8600000000001
17311.0,2016,2,1384.8500000000001
13572.0,2020,1,1384.25
14507.0,2017,6,1383.1799999999998
14116.0,2016,5,1382.7399999999996
16389.0,2016,4,1382.0700000000004
16726.0,2020,5,1382.0199999999998
17621.0,2013,3,1379.9
12886.0,2020,2,1378.4
15569.0,2017,5,1375.7100000000003
16669.0,2016,3,1374.8699999999997
14434.0,2016,6,1372.7999999999997
15095.0,2017,4,1370.5999999999997
13813.0,2016,4,1366.8599999999994
14897.0,2016,4,1366.3799999999999
13396.0,2014,2,1360.9899999999998
14102.0,2013,5,1360.28
15411.0,2016,4,1358.8799999999999
13232.0,2016,7,1357.6000000000008
17054.0,2018,5,1356.3300000000006
14064.0,2017,5,1353.7399999999998
14859.0,2016,4,1353.7399999999998
15116.0,2018,4,1352.75
16079.0,2014,3,1352.0000000000002
16493.0,2016,4,1351.6300000000003
12770.0,2020,1,1351.45
12646.0,2013,2,1346.9700000000003
14154.0,2021,2,1345.6200000000003
15398.0,2016,2,1345.53
12463.0,2019,4,1344.7799999999997
17372.0,2019,8,1342.6800000000005
16317.0,2017,3,1341.6499999999999
13743.0,2016,7,1341.6000000000004
18177.0,2018,6,1341.4199999999996
16045.0,2017,4,1340.7000000000003
13501.0,2023,1,1340.3199999999997
15734.0,2017,2,1339.45
12620.0,2016,3,1339.41
15059.0,2017,9,1337.7200000000014
16110.0,2022,3,1337.48
12919.0,2017,6,1335.1899999999994
15680.0,2013,3,1333.6800000000003
17932.0,2019,3,1331.5700000000002
12676.0,2016,6,1331.3900000000003
16295.0,2014,4,1328.5500000000006
15146.0,2019,2,1327.1600000000008
17633.0,2016,4,1324.84
12854.0,2016,3,1324.5000000000007
17095.0,2023,3,1324.1599999999994
16370.0,2016,4,1320.5600000000004
14794.0,2020,7,1319.9099999999999
13168.0,2020,4,1319.1899999999996
16083.0,2017,2,1317.6200000000003
12526.0,2016,3,1316.6599999999994
14921.0,2020,2,1316.0699999999997
12576.0,2016,5,1315.83
14511.0,2016,5,1314.8100000000006
16464.0,2016,3,1314.6800000000012
14738.0,2018,7,1314.4500000000005
14973.0,2017,3,1314.45
16040.0,2018,3,1313.5500000000002
12364.0,2016,4,1313.1000000000006
12516.0,2016,2,1312.06
14856.0,2014,3,1311.3800000000006
14477.0,2019,4,1309.6000000000001
16120.0,2015,4,1309.1399999999999
14047.0,2016,5,1308.6100000000001
13328.0,2024,1,1308.48
14297.0,2022,4,1305.3299999999997
12507.0,2018,3,1304.81
16744.0,2016,7,1304.7600000000016
17919.0,2016,1,1304.04
15813.0,2020,2,1303.9099999999999
14898.0,2018,6,1303.52
15108.0,2018,4,1300.2500000000002
15494.0,2017,2,1299.2300000000012
12488.0,2016,3,1298.6600000000003
12372.0,2016,3,1298.04
15602.0,2016,9,1297.8700000000003
17961.0,2016,39,1296.440000000001
16929.0,2016,7,1295.3899999999999
16224.0,2018,4,1295.2999999999995
15621.0,2013,4,1293.0300000000002
16101.0,2016,1,1290.7
15171.0,2024,1,1289.5
15136.0,2016,4,1286.7
16949.0,2019,6,1286.27
17350.0,2013,4,1286.0700000000002
17802.0,2016,3,1285.0399999999997
16899.0,2016,6,1281.560000000001
13878.0,2015,1,1281.5299999999997
13538.0,2016,7,1280.85
16951.0,2018,3,1277.7500000000014
16692.0,2022,2,1276.0
17019.0,2022,4,1272.6100000000008
12394.0,2020,2,1272.4799999999998
12630.0,2014,2,1270.8799999999999
14669.0,2021,3,1269.9900000000002
13492.0,2018,3,1269.8400000000006
13431.0,2016,2,1269.1
14916.0,2016,4,1268.9799999999993
15199.0,2016,4,1268.6999999999998
16660.0,2020,4,1267.65
17037.0,2016,1,1267.3199999999995
17158.0,2021,3,1266.9699999999996
14105.0,2021,1,1266.2300000000002
13989.0,2021,2,1266.0800000000002
16842.0,2017,3,1264.1899999999998
15497.0,2014,2,1262.2
15009.0,2014,3,1261.7799999999997
16688.0,2013,4,1260.8600000000001
17388.0,2016,4,1259.56
17412.0,2020,7,1258.0600000000002
13151.0,2023,1,1257.8700000000003
14931.0,2016,5,1257.6799999999996
16639.0,2020,3,1257.5100000000002
17481.0,2016,4,1255.59
13848.0,2016,3,1255.0
17262.0,2021,5,1253.3600000000001
14698.0,2013,5,1250.7600000000014
14383.0,2019,3,1247.6899999999998
12689.0,2017,2,1247.6099999999997
13029.0,2018,3,1247.4999999999998
15004.0,2018,1,1246.3199999999995
12494.0,2018,7,1246.1000000000004
13860.0,2016,5,1245.9
14428.0,2016,5,1244.8300000000002
16531.0,2016,7,1244.5900000000008
17584.0,2017,2,1242.2999999999997
17588.0,2017,3,1240.2000000000003
17731.0,2016,4,1240.11
12985.0,2013,2,1239.38
13476.0,2019,2,1238.4699999999998
14893.0,2014,2,1237.8500000000001
13931.0,2016,2,1237.5300000000002
15201.0,2016,5,1236.5400000000002
14684.0,2016,5,1236.28
15376.0,2017,3,1233.3600000000001
15910.0,2016,8,1232.1800000000005
18080.0,2021,2,1231.5
18171.0,2016,5,1231.3099999999995
14913.0,2019,4,1227.43
12997.0,2016,4,1226.89
12412.0,2016,3,1226.8799999999999
17774.0,2016,4,1225.4100000000003
15841.0,2016,4,1224.0600000000004
13208.0,2018,6,1223.9
16794.0,2016,10,1222.7099999999994
14745.0,2017,5,1220.2600000000002
15227.0,2020,5,1219.4
13491.0,2018,10,1215.8200000000002
17410.0,2016,5,1214.7200000000005
13055.0,2016,3,1214.41
18263.0,2018,3,1213.1600000000003
13918.0,2022,2,1212.84
16653.0,2016,2,1212.6600000000003
12464.0,2017,8,1212.0499999999997
17653.0,2016,4,1207.5600000000002
15737.0,2016,8,1205.1200000000006
16800.0,2014,1,1201.4900000000002
13158.0,2016,4,1201.0600000000004
17320.0,2017,3,1200.6199999999997
17800.0,2016,9,1199.01
15605.0,2016,5,1198.2299999999998
13118.0,2020,5,1197.8100000000002
13211.0,2016,3,1197.4199999999998
16042.0,2017,5,1197.2700000000002
17867.0,2018,6,1197.1000000000004
14487.0,2016,6,1196.3300000000002
17720.0,2017,4,1195.9400000000005
17526.0,2023,4,1195.9
15145.0,2021,4,1194.7300000000005
12611.0,2015,1,1193.32
13882.0,2013,5,1191.13
12462.0,2023,2,1189.5900000000001
16612.0,2017,4,1187.6599999999996
15630.0,2020,2,1186.3499999999997
13752.0,2017,6,1186.2800000000004
17058.0,2016,3,1179.8899999999999
16950.0,2017,3,1178.5599999999997
12885.0,2017,3,1175.2200000000003
12640.0,2016,3,1174.58
15306.0,2016,3,1174.3500000000001
14857.0,2018,2,1173.1200000000008
13611.0,2016,3,1171.8000000000002
18168.0,2019,6,1169.94
12358.0,2018,2,1168.06
13500.0,2017,3,1166.77
14737.0,2017,3,1164.55
14261.0,2016,2,1163.45
14447.0,2020,5,1163.2299999999996
16714.0,2020,3,1161.5299999999993
12546.0,2016,2,1161.5000000000002
15088.0,2014,2,1160.07
17348.0,2016,5,1159.5199999999993
13499.0,2016,5,1159.1100000000006
16184.0,2017,6,1158.7900000000002
14723.0,2013,6,1158.3000000000002
13744.0,2016,2,1156.36
16637.0,2017,4,1154.47
16062.0,2018,4,1153.619999999999
12710.0,2016,3,1149.0200000000007
17505.0,2018,2,1145.84
16766.0,2022,2,1145.6
12769.0,2021,1,1143.6000000000001
17770.0,2020,5,1143.2699999999995
18125.0,2020,4,1142.99
15985.0,2017,2,1142.42
16270.0,2013,1,1141.2399999999996
13330.0,2016,3,1140.9299999999996
13819.0,2023,3,1140.3500000000001
16172.0,2016,5,1140.21
17135.0,2023,7,1139.7299999999996
17500.0,2014,3,1138.0
17302.0,2017,5,1135.6300000000006
17242.0,2017,2,1135.0399999999997
15489.0,2020,3,1134.2800000000002
16989.0,2016,6,1133.25
17585.0,2017,4,1133.0700000000004
13282.0,2019,3,1132.1399999999999
13772.0,2016,3,1132.13
13310.0,2020,3,1132.0300000000009
13610.0,2017,7,1131.8800000000012
15500.0,2016,4,1131.5600000000002
13447.0,2014,3,1129.14
14824.0,2016,4,1127.71
12609.0,2016,3,1126.8500000000001
14708.0,2018,3,1126.37
17470.0,2017,5,1125.0700000000002
14129.0,2016,5,1123.86
15436.0,2021,3,1122.53
13486.0,2016,3,1122.4099999999999
17562.0,2016,7,1122.3799999999999
16807.0,2018,3,1121.59
16086.0,2016,5,1121.3899999999999
15730.0,2016,3,1120.88
17894.0,2016,8,1119.81
14276.0,2016,3,1119.7399999999998
13064.0,2016,4,1119.4899999999998
12842.0,2016,2,1118.99
15716.0,2018,4,1118.8100000000004
17788.0,2016,2,1117.9
13591.0,2020,3,1117.1299999999994
14971.0,2014,3,1116.5699999999993
16350.0,2016,4,1116.4699999999996
12679.0,2016,4,1113.02
17609.0,2016,5,1112.2199999999993
16049.0,2016,3,1111.7900000000004
14161.0,2020,3,1110.52
14817.0,2020,2,1110.3399999999997
15069.0,2019,1,1109.5300000000007
12399.0,2017,4,1108.65
15933.0,2016,3,1107.4600000000003
16833.0,2022,4,1106.5300000000004
12857.0,2020,2,1106.4000000000003
14410.0,2016,9,1105.0699999999986
14948.0,2016,6,1101.9700000000005
17047.0,2016,3,1100.9
14744.0,2023,7,1099.98
15978.0,2016,1,1098.7800000000002
13104.0,2016,6,1098.48
17966.0,2018,5,1098.4300000000003
16225.0,2018,5,1096.3199999999997
16533.0,2014,3,1095.5600000000013
13652.0,2022,3,1095.0800000000002
15745.0,2016,4,1094.59
15608.0,2017,4,1093.6800000000003
13521.0,2013,3,1093.6500000000003
18189.0,2016,2,1090.24
13853.0,2015,1,1090.1399999999999
12534.0,2017,1,1089.18
15763.0,2016,2,1086.9200000000003
13467.0,2014,2,1083.71
17041.0,2017,3,1081.5700000000004
14561.0,2016,3,1080.7600000000007
16200.0,2019,2,1080.6200000000003
13726.0,2017,2,1079.66
15197.0,2021,3,1079.61
12354.0,2021,1,1079.3999999999999
13715.0,2022,5,1079.3400000000006
